,0,1,id,year,place,printer,initial
3278,13.8078575,-49.60995,2280,1556,Seville,"Alvares, António","2280_cortes_breve_1556_p43,208,791,175,171.jpg"
3279,66.009766,-11.338024,1814,1603,Venice,"Ciotti, Giovanni Battista","1814_clavius_commentarius_1603_p257,101,971,187,183.jpg"
3280,-65.07617,5.050605,2078,1561,London,"Jugge, Richard","2078_curtes_arte_1561_p44,1081,1250,587,621.jpg"
3281,-46.06166,-33.200504,2215,1574,Perugia,"Rastelli, Giovanni Bernardino","2215_sacrobosco_sfera_1575_p14,370,454,362,386.jpg"
3282,-43.868828,-9.234778,1953,1566,Cologne,"Cholinus, Maternus","1953_vinet_sphaera_1566_p11,164,814,459,503.jpg"
3283,4.335136,60.98525,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p324,2579,3439,485,473.jpg"
3284,5.858382,12.266913,2162,1578,Wittenberg,"Krafft the Elder, Johann","2162_dietrich_quaestiones_1578_p22,85,626,242,229.jpg"
3285,-51.343197,-25.297804,1808,1585,Rome,"Basa, Domenico","1808_clavius_sphaera_1585_p450,443,372,358,366.jpg"
3286,0.12575749,10.7813835,2181,1595,Wittenberg,"Krafft, Johann","2181_blebel_libellus_1595_p32,50,728,258,254.jpg"
3287,41.34412,-30.907969,1823,1508,Venice,Company Giovanni Rosso & Bernardino Rosso (brothers),"1823_dailly_textus_1508_p255,717,1580,142,139.jpg"
3288,30.096525,-12.183444,2242,1580,Frankfurt (Main),"Wechel, André","2242_scribonius_isagoge_1580_p8,15,302,139,135.jpg"
3289,65.85166,-9.2708845,1812,1601,Venice,"Ciotti, Giovanni Battista","1812_clavius_sphaeram_1601_p12,178,533,167,146.jpg"
3290,2.2682028,-6.8207145,1809,1591,Venice,"Ciotti, Giovanni Battista","1809_clavius_sphaera_1591_p313,878,2459,384,362.jpg"
3291,55.16788,-17.527958,1741,1584,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1741_sacrobosco_sphaera_1594_p169,192,908,146,149.jpg"
3292,7.289604,58.956795,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p292,2544,2076,484,508.jpg"
3293,-27.586962,-29.685825,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p769,48,1760,305,313.jpg"
3294,6.330156,22.558584,1741,1584,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1741_sacrobosco_sphaera_1594_p127,178,629,218,232.jpg"
3295,-47.89448,10.396446,2253,1555,Paris,"Vascosan, Michel","2253_fine_sphaera_1555_p18,130,612,388,375.jpg"
3296,36.11372,-35.52719,1804,1526,Alcalá de Henares,"Eguia, Miguel de","1804_ailly_sphaera_1526_p30,576,110,160,162.jpg"
3297,54.672947,14.108045,1843,1538,Paris,"Colines, Simon de","1843_euclid_textus_1538_p68,453,5686,522,522.jpg"
3298,30.589293,21.193882,1812,1601,Venice,"Ciotti, Giovanni Battista","1812_clavius_sphaeram_1601_p340,156,236,296,249.jpg"
3299,-52.973396,30.355413,1814,1603,Venice,"Ciotti, Giovanni Battista","1814_clavius_commentarius_1603_p450,383,346,340,352.jpg"
3300,-51.32951,-25.304977,1809,1591,Venice,"Ciotti, Giovanni Battista","1809_clavius_sphaera_1591_p451,885,771,587,601.jpg"
3301,48.69333,1.9907056,1754,1607,Paris,Widow of Guillaume Cavellat (Denise de Marnef),"1754_desbordes_augmentee_1607_p40,92,723,199,188.jpg"
3302,19.981009,0.952489,1754,1607,Paris,Widow of Guillaume Cavellat (Denise de Marnef),"1754_desbordes_augmentee_1607_p50,57,388,219,194.jpg"
3303,41.58913,6.3112397,1754,1607,Paris,Widow of Guillaume Cavellat (Denise de Marnef),"1754_desbordes_augmentee_1607_p23,231,130,202,179.jpg"
3304,8.840181,-72.30238,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p43,365,628,380,380.jpg"
3305,-31.970606,38.52574,2203,1577,Lyon,"Tinghi, Philippe","2203_giuntini_commentaria_1577_p18,57,816,352,365.jpg"
3306,-16.096636,43.81328,1968,1567,Lyon,"Barbier, Symphorien","1968_vinet_sphaera_1567_p140,11,1286,472,456.jpg"
3307,4.6339636,29.495867,1746,1593,Lyon,"Julliéron, Guichard","1746_sacrobosco_christophori_1593_p24,705,2317,532,540.jpg"
3308,6.0025296,-23.320196,1668,1525,Paris,"Bois, Simon du","1668_Oresme_Traicte_1525_p18,58,299,233,239.jpg"
3309,26.714184,18.238142,1818,1608,Saint Gervais,"Crispin, Samuel","1818_clavius_sphaeram_1608_p30,101,961,178,191.jpg"
3310,52.250885,-14.392679,1911,1572,Paris,Company Guillaume Cavellat & Jérôme de Marnef,"1911_nunes_sphaera_1572_p91,195,1555,156,156.jpg"
3311,24.315424,31.218277,1843,1538,Paris,"Colines, Simon de","1843_euclid_textus_1538_p14,386,1729,578,478.jpg"
3312,-31.043003,22.25321,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p92,360,5947,585,560.jpg"
3313,-1.5889466,33.27143,1843,1538,Paris,"Colines, Simon de","1843_euclid_textus_1538_p69,886,4075,522,522.jpg"
3314,40.725067,47.467728,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p284,2241,3049,421,427.jpg"
3315,64.11519,-44.385223,1869,1527,Paris,"Colines, Simon de","1869_lattes_sphaera_1527_p12,17,424,99,99.jpg"
3316,-4.210845,75.33087,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p30,653,3062,547,511.jpg"
3317,38.32138,-10.978099,1962,1619,Paris,"Quesnel, Jacques","1962_vinet_sphaera_1619_p38,1446,950,196,203.jpg"
3318,-11.682593,-40.43029,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p71,3518,1702,282,276.jpg"
3319,-9.611262,31.875082,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p62,389,5365,596,621.jpg"
3320,-5.3675323,-43.620037,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p173,2627,331,260,265.jpg"
3321,47.749836,-39.959522,2077,1551,Seville,"Alvares, António","2077_Cortes_Arte_1551_p31,1097,328,131,127.jpg"
3322,-28.168753,43.119095,2278,1601,Venice,"Ciotti, Giovanni Battista","2278_clavius_commentarius_1601_p292,868,1794,595,575.jpg"
3323,-21.340996,-3.379079,2250,1532,Paris,"Morrhy, Gérard","2250_fine_protomathesis_1532_p161,922,1143,590,583.jpg"
3324,16.0363,43.400314,2278,1601,Venice,"Ciotti, Giovanni Battista","2278_clavius_commentarius_1601_p49,453,2271,429,432.jpg"
3325,-50.549366,20.113686,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p627,137,537,295,302.jpg"
3326,53.884613,7.5291553,1943,1569,Basel,"Petri, Heinrich","1943_schreckenfuchs_commentaria_1569_p301,366,512,228,232.jpg"
3327,23.795084,16.086208,1810,1594,Lyon,"Julliéron, Guichard","1810_clavius_sphaera_1594_p478,31,967,190,179.jpg"
3328,-6.2202044,80.00115,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p29,2685,4891,511,523.jpg"
3329,-19.34501,59.98149,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p40,578,2503,254,243.jpg"
3330,34.719913,-21.85867,2151,1607,Geneva,"Crispin, Samuel","2151_clavius_commentarius_1607_p252,84,669,136,164.jpg"
3331,-66.23954,39.933697,2224,1596,London,"Allde, Edward","2224_cortes_arte_1596_p15,2839,2887,765,810.jpg"
3332,27.98622,58.013676,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p263,562,2740,448,452.jpg"
3333,-39.64182,9.501532,2224,1596,London,"Allde, Edward","2224_cortes_arte_1596_p10,610,2871,561,554.jpg"
3334,26.864851,12.562271,1741,1584,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1741_sacrobosco_sphaera_1594_p173,172,896,189,189.jpg"
3335,47.985973,0.71590996,1963,1608,Paris,"Denise Cavellat, Widow of Arnold Sittart","1963_sacrobosco_sphaera_1608_p217,246,299,187,184.jpg"
3336,-15.733963,8.177797,1815,1606,Rome,"Zanetti, Luigi","1815_clavius_sphaera_1606_p384,501,427,264,285.jpg"
3337,38.849064,-44.109566,2267,1578,Mexico City,"Ricardo, Antonio","2267_maurolycus_sphaera_1578_p2,76,32,125,128.jpg"
3338,-7.214928,-42.034187,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p186,3530,2356,248,260.jpg"
3339,43.132122,-10.842689,1962,1619,Paris,"Quesnel, Jacques","1962_vinet_sphaera_1619_p95,276,1620,211,227.jpg"
3340,-4.355837,3.032693,2069,1584,Venice,Company Giovanni Varisco & Paganino Paganini,"2069_piccolomini_sfera_1564_p198,632,1854,620,605.jpg"
3341,9.546967,-13.340262,1763,1629,Salamanca,"Taberniel, Jacinto","1763_sacrobosco_esfera_1629_p94,352,837,248,257.jpg"
3342,71.355675,-45.375984,1806,1570,Rome,"Eliano, Vittorio","1806_clavius_sphaeram_1570_p375,96,789,76,70.jpg"
3343,14.130684,-50.060913,2280,1556,Seville,"Alvares, António","2280_cortes_breve_1556_p77,193,1195,175,174.jpg"
3344,-12.893477,7.6081686,1911,1572,Paris,Company Guillaume Cavellat & Jérôme de Marnef,"1911_nunes_sphaera_1572_p5,1378,204,218,209.jpg"
3345,-42.94171,21.511602,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p723,55,750,309,318.jpg"
3346,12.836161,43.4808,2278,1601,Venice,"Ciotti, Giovanni Battista","2278_clavius_commentarius_1601_p259,460,2509,447,434.jpg"
3347,13.150199,-28.179842,2104,1556,Frankfurt (Main),"Braubach, Peter","2104_beyer_quaestiones_1556_p70,420,458,197,195.jpg"
3348,-19.087124,41.550426,1775,1593,Coimbra,"Barreira, Antonio de","1775_avelar_sphaerae_1593_p42,17,269,181,187.jpg"
3349,6.98889,-29.058903,1832,1531,Paris,"Colines, Simon de","1832_detaples_textus_1531_p26,555,2724,229,246.jpg"
3350,-16.678085,-43.91745,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p187,550,2238,271,282.jpg"
3351,43.103977,50.663155,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p269,2511,4064,554,598.jpg"
3352,14.289568,12.885373,1668,1525,Paris,"Bois, Simon du","1668_Oresme_Traicte_1525_p24,29,700,210,226.jpg"
3353,1.6201265,-72.00003,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p177,431,302,380,375.jpg"
3354,23.826971,-37.85196,1923,1482,Venice,"Ratdolt, Erhard","1923_sacrobosco_astronomica_1482_p84,116,1021,158,163.jpg"
3355,-0.22501309,-1.2429414,1936,1579,Florence,"Giunta, Jacopo","1936_rinaldi_sfera_1579_p16,816,494,510,518.jpg"
3356,54.96843,9.721096,1816,1607,Lyon,Jacques du Creux a.k.a. Molliard,"1816_clavius_sphaeram_1607_p418,360,1313,420,435.jpg"
3357,0.43484178,-18.985922,2071,1559,Venice,Company Giovanni Varisco & compagni,"2071_Piccolomini_Sfera_1559_p134,144,261,240,243.jpg"
3358,3.2923508,55.676403,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p52,677,1113,511,535.jpg"
3359,-13.862132,-5.917808,1670,1527,Paris,"Chaudière, Regnault","1670_sacrobosco_sphere_1527_p21,228,827,228,219.jpg"
3360,20.45101,-58.112366,2280,1556,Seville,"Alvares, António","2280_cortes_breve_1556_p92,301,1302,176,177.jpg"
3361,22.994047,-9.804585,2243,1593,Frankfurt (Main),"Wechel, Johann","2243_scribonius_isagoge_1593_p216,32,596,173,168.jpg"
3362,-0.07198953,-2.194516,1936,1579,Florence,"Giunta, Jacopo","1936_rinaldi_sfera_1579_p52,843,3480,536,536.jpg"
3363,-73.190994,7.2766805,1955,1561,Paris,"Cavellat, Guillaume","1955_Sphaera_Comp_Cavellat_1561_p18,898,1732,655,663.jpg"
3364,-64.82214,42.705017,2224,1596,London,"Allde, Edward","2224_cortes_arte_1596_p80,3012,602,784,806.jpg"
3365,35.445534,22.87522,1823,1508,Venice,Company Giovanni Rosso & Bernardino Rosso (brothers),"1823_dailly_textus_1508_p193,18,425,162,154.jpg"
3366,-5.1812296,-1.4525527,1746,1593,Lyon,"Julliéron, Guichard","1746_sacrobosco_christophori_1593_p541,865,1224,442,474.jpg"
3367,65.62288,-19.936857,1838,1570,Paris,Company Guillaume Cavellat & Jérôme de Marnef,"1838_sacrobosco_sphere_1570_p32,152,1395,149,142.jpg"
3368,18.041912,-21.72837,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p157,108,1144,303,303.jpg"
3369,-63.29107,-12.82084,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p131,3614,2091,361,378.jpg"
3370,-28.978983,-63.58423,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p393,377,350,444,493.jpg"
3371,20.921957,3.5221574,1821,1602,Saint Gervais,"Crispin, Samuel","1821_clavius_commentarius_1602_p45,91,239,219,230.jpg"
3372,-19.785088,-9.198684,1910,1537,Lisbon,"Gaillard, German","1910_sacrobosco_tratado_1537_p93,49,1276,373,365.jpg"
3373,39.416843,-10.959953,1758,1616,Paris,Widow of Guillaume Cavellat (Denise de Marnef),"1758_desbordes_sphere_1616_p19,1505,1779,219,230.jpg"
3374,66.19892,-18.184933,1754,1607,Paris,Widow of Guillaume Cavellat (Denise de Marnef),"1754_desbordes_augmentee_1607_p115,212,869,153,147.jpg"
3375,32.020554,-33.675415,1802,1545,Seville,"León, Juan de","1802_sacrobosco_tractado_1545_p93,29,453,150,139.jpg"
3376,29.987673,47.952682,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p316,267,5297,428,422.jpg"
3377,-15.367825,3.0724154,1921,1604,Siena,"Marchetti, Silvestro","1921_pifferi_sfera_1604_p37,30,486,230,213.jpg"
3378,-22.895256,30.67823,2180,1576,Wittenberg,"Welack, Matthaeus","2180_blebel_libellus_1576_p4,113,1806,476,511.jpg"
3379,64.58306,-36.99977,1864,1533,Strasbourg,"Cammerlander, Jacob","1864_heinfogel_sphera_1533_p8,225,228,114,122.jpg"
3380,-48.5119,-11.125929,2226,1589,London,"Jeffes, Abel","2226_cortes_arte_1589_p63,3858,2381,620,700.jpg"
3381,31.644938,47.881508,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p21,2528,4764,434,425.jpg"
3382,-3.001081,-23.130564,1730,1573,Antwerp,"Rade, Gilles van den","1730_giuntini_sphaera_1573_p279,268,390,263,281.jpg"
3383,-40.62123,-5.0306773,1816,1607,Lyon,Jacques du Creux a.k.a. Molliard,"1816_clavius_sphaeram_1607_p14,88,1694,778,755.jpg"
3384,28.697203,-2.5621936,2229,1609,London,"Windet, John","2229_cortes_arte_1609_p28,279,598,195,201.jpg"
3385,-24.50474,16.074173,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p1149,710,1376,559,572.jpg"
3386,-19.320036,59.793034,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p106,641,1115,265,276.jpg"
3387,66.392685,0.99486727,1980,1622,Leipzig,"Jansonius, Justus","1980_triegler_tractaetlein_1622_p56,166,1112,162,171.jpg"
3388,7.636761,-73.550255,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p44,75,787,373,384.jpg"
3389,21.38384,-38.422142,1806,1570,Rome,"Eliano, Vittorio","1806_clavius_sphaeram_1570_p264,360,606,152,159.jpg"
3390,-76.6452,-0.058407333,2226,1589,London,"Jeffes, Abel","2226_cortes_arte_1589_p15,1010,2649,968,960.jpg"
3391,1.2610445,67.04992,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p331,2685,2126,450,485.jpg"
3392,-3.4571016,-44.09182,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p190,562,2588,237,276.jpg"
3393,60.140095,-4.9871645,1980,1622,Leipzig,"Jansonius, Justus","1980_triegler_tractaetlein_1622_p117,275,950,180,163.jpg"
3394,48.180977,-39.25237,2077,1551,Seville,"Alvares, António","2077_Cortes_Arte_1551_p14,293,151,125,125.jpg"
3395,-46.545074,3.6341732,1912,1564,Lyon,"Barbier, Symphorien","1912_nunes_sphaera_1564_p186,116,1387,606,558.jpg"
3396,-75.16494,-10.922184,2223,1584,London,Widow of Richard Jugge (Joan Jugge),"2223_cortes_arte_1584_p91,935,1771,795,820.jpg"
3397,17.016848,-57.10481,2280,1556,Seville,"Alvares, António","2280_cortes_breve_1556_p144,292,835,168,160.jpg"
3398,-32.651768,0.7841363,1746,1593,Lyon,"Julliéron, Guichard","1746_sacrobosco_christophori_1593_p35,786,2455,435,427.jpg"
3399,-27.957338,17.444218,1727,1567,Valladolid,"Ghemart, Adrián","1727_sacrobosco_sphaera_1567_p22,932,1936,628,635.jpg"
3400,-32.04289,-9.909824,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p14,608,5119,649,585.jpg"
3401,-41.786285,19.228804,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p576,184,470,309,309.jpg"
3402,42.76624,10.554816,1962,1619,Paris,"Quesnel, Jacques","1962_vinet_sphaera_1619_p92,1456,1476,196,193.jpg"
3403,-65.852455,40.29513,2224,1596,London,"Allde, Edward","2224_cortes_arte_1596_p8,2894,662,756,762.jpg"
3404,33.33435,51.10439,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p244,371,2679,439,422.jpg"
3405,-40.204723,4.7487726,1780,1551,Paris,"Cavellat, Guillaume","1780_beyer_quaestiones_1551_p8,93,511,283,280.jpg"
3406,42.610085,-45.762466,1870,1521,Paris,"Colines, Simon de","1870_lattes_textus_1521_p16,150,1265,130,127.jpg"
3407,40.65532,14.958479,1758,1616,Paris,Widow of Guillaume Cavellat (Denise de Marnef),"1758_desbordes_sphere_1616_p54,1506,619,195,214.jpg"
3408,21.237322,-53.372017,2280,1556,Seville,"Alvares, António","2280_cortes_breve_1556_p27,212,836,172,194.jpg"
3409,-41.870018,-32.695843,1936,1579,Florence,"Giunta, Jacopo","1936_rinaldi_sfera_1579_p34,1048,2317,932,986.jpg"
3410,-42.133556,-32.68571,1936,1579,Florence,"Giunta, Jacopo","1936_rinaldi_sfera_1579_p58,868,2940,952,991.jpg"
3411,14.510855,1.5886925,1805,1508,Paris,"Petit I., Jean","1805_ailly_uberrimum_1508_p10,155,303,236,243.jpg"
3412,55.399868,-34.496277,1778,1598,Venice,"Percacino, Grazioso","1778_barozzi_cosmographia_1598_p338,78,1104,128,135.jpg"
3413,-31.345114,31.177025,2188,1607,Venice,"Percacino, Grazioso","2188_barozzi_cosmografia_1607_p17,1418,471,288,315.jpg"
3414,7.4362626,17.284824,1960,1581,Cologne,"Cholinus, Maternus","1960_vinet_sphaera_1581_p28,23,309,229,243.jpg"
3415,68.27676,-37.335583,1869,1527,Paris,"Colines, Simon de","1869_lattes_sphaera_1527_p52,56,600,91,90.jpg"
3416,-33.96777,-21.862455,1835,1571,Florence,"Giunta, Jacopo","1835_sacrobosco_sfera_1571_p26,465,345,290,281.jpg"
3417,-49.406136,-7.488542,2224,1596,London,"Allde, Edward","2224_cortes_arte_1596_p20,585,649,511,580.jpg"
3418,-48.794186,18.106455,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p609,71,549,308,318.jpg"
3419,36.70568,47.328606,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p467,2520,3607,548,587.jpg"
3420,31.289604,-8.837106,1813,1602,Lyon,"Gabiano, Jean de","1813_clavius_sphaera_1602_p468,17,820,166,172.jpg"
3421,-52.60054,10.806093,2178,1582,Wittenberg,"Krafft, Johann","2178_blebel_libellus_1582_p33,42,973,471,483.jpg"
3422,-20.486353,-16.84149,1835,1571,Florence,"Giunta, Jacopo","1835_sacrobosco_sfera_1571_p80,451,328,276,239.jpg"
3423,-5.836778,-45.229614,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p185,1408,1645,248,276.jpg"
3424,69.128044,-12.811926,1812,1601,Venice,"Ciotti, Giovanni Battista","1812_clavius_sphaeram_1601_p119,310,963,147,157.jpg"
3425,29.64377,-36.227398,1802,1545,Seville,"León, Juan de","1802_sacrobosco_tractado_1545_p128,110,63,165,156.jpg"
3426,3.3610132,41.772003,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p563,658,2765,378,353.jpg"
3427,-46.400528,12.680553,1758,1616,Paris,Widow of Guillaume Cavellat (Denise de Marnef),"1758_desbordes_sphere_1616_p32,1483,591,297,359.jpg"
3428,-29.007513,-60.686375,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p158,133,2243,431,431.jpg"
3429,17.960752,8.237833,1910,1537,Lisbon,"Gaillard, German","1910_sacrobosco_tratado_1537_p11,799,1404,256,262.jpg"
3430,-39.784595,-32.531136,1936,1579,Florence,"Giunta, Jacopo","1936_rinaldi_sfera_1579_p32,849,2418,1067,1083.jpg"
3431,-8.554747,-9.010222,1942,1519,Venice,"Penzio, Giacomo","1942_sabbioneta_spherae_1519_p4,635,1625,237,209.jpg"
3432,-4.259347,31.54043,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p168,308,4007,481,532.jpg"
3433,73.17492,-41.039143,2258,1581,Lyon,"Béraud, Symphorien","2258_giuntini_speculum_1581_p594,193,106,57,58.jpg"
3434,11.41983,-44.248352,1940,1478,Venice,"Renner, Franz","1940_sabbioneta_sphaera_1478_p105,102,123,172,192.jpg"
3435,-72.82208,12.408465,1711,1557,Paris,"Cavellat, Guillaume","1711_vinet_sphaera_1557_p102,94,554,414,406.jpg"
3436,35.36725,20.887074,2151,1607,Geneva,"Crispin, Samuel","2151_clavius_commentarius_1607_p321,395,530,153,156.jpg"
3437,10.21272,-34.8514,1831,1534,Paris,"Colines, Simon de","1831_mercator_textus_1534_p30,417,273,204,196.jpg"
3438,71.953064,-16.520576,1754,1607,Paris,Widow of Guillaume Cavellat (Denise de Marnef),"1754_desbordes_augmentee_1607_p46,101,406,153,156.jpg"
3439,41.89812,-9.066499,1808,1585,Rome,"Basa, Domenico","1808_clavius_sphaera_1585_p171,148,679,185,197.jpg"
3440,30.107933,-37.837543,2151,1607,Geneva,"Crispin, Samuel","2151_clavius_commentarius_1607_p358,95,189,164,153.jpg"
3441,31.131676,-8.6209755,1813,1602,Lyon,"Gabiano, Jean de","1813_clavius_sphaera_1602_p264,134,1040,172,175.jpg"
3442,5.773991,34.702686,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p582,394,6161,456,431.jpg"
3443,65.16576,-40.342995,1869,1527,Paris,"Colines, Simon de","1869_lattes_sphaera_1527_p14,26,660,95,95.jpg"
3444,55.70355,-44.566933,2258,1581,Lyon,"Béraud, Symphorien","2258_giuntini_speculum_1581_p380,66,276,94,98.jpg"
3445,-22.269424,3.422797,1755,1607,Saint Gervais,"Crispin, Samuel","1755_clavius_commentarius_1607_p361,173,1288,318,345.jpg"
3446,-20.27021,7.3036513,1810,1594,Lyon,"Julliéron, Guichard","1810_clavius_sphaera_1594_p533,186,1455,261,257.jpg"
3447,-8.094342,23.331093,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p154,344,2186,609,596.jpg"
3448,8.5039835,-72.50587,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p39,376,780,380,391.jpg"
3449,12.1376,18.105255,1763,1629,Salamanca,"Taberniel, Jacinto","1763_sacrobosco_esfera_1629_p63,1162,1228,276,276.jpg"
3450,15.904446,-21.427248,1897,1574,Wittenberg,Company Heirs of Peter I. Seitz,"1897_sacrobosco_libellus_1574_p7,152,299,198,226.jpg"
3451,-18.326067,-19.408085,2273,1575,Venice,"Franceschi, Francesco de","2273_maurolico_opuscula_1575_p321,149,877,220,220.jpg"
3452,-44.652813,-8.192342,1815,1606,Rome,"Zanetti, Luigi","1815_clavius_sphaera_1606_p519,129,855,405,397.jpg"
3453,-36.97189,19.332178,2248,1583,London,"Middleton, Henry","2248_rerum_scribonius_1583_p15,1378,821,344,344.jpg"
3454,-3.6534376,-2.3657537,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p939,619,3053,610,610.jpg"
3455,3.1597264,-35.204113,1622,1494,Venice,"Locatello, Boneto","1622_sacrobosco_commentum_1494_p4,1901,234,383,412.jpg"
3456,-2.704851,-45.88911,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p130,2745,2238,254,265.jpg"
3457,55.77459,12.910075,1951,1550,Paris,"Cavellat, Guillaume","1951_valeriano_sphaera_1550_p338,58,736,399,406.jpg"
3458,-28.81901,27.084938,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p689,530,2520,584,572.jpg"
3459,-61.513504,-9.840922,2223,1584,London,Widow of Richard Jugge (Joan Jugge),"2223_cortes_arte_1584_p17,1005,2105,641,654.jpg"
3460,-1.7315195,26.507914,1622,1494,Venice,"Locatello, Boneto","1622_sacrobosco_commentum_1494_p76,1960,1611,288,277.jpg"
3461,25.747557,-41.71189,1924,1488,Venice,Company Johannes Lucilius Santritter & Girolamo de Sanctis,"1924_sacrobosco_spaerae_1488_p28,336,746,138,160.jpg"
3462,30.42686,62.102253,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p314,321,5065,445,438.jpg"
3463,-0.43447706,41.28479,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p148,327,1436,431,418.jpg"
3464,-63.119022,-12.579129,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p156,556,2243,361,372.jpg"
3465,31.815683,11.08914,1822,1618,Lyon,"Polère, Amédée","1822_clavius_sphaera_1618_p519,34,645,254,242.jpg"
3466,-43.12704,0.88164765,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p328,698,990,757,911.jpg"
3467,69.01649,-15.60475,1741,1584,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1741_sacrobosco_sphaera_1594_p46,129,113,129,135.jpg"
3468,-55.49707,-35.956017,2215,1574,Perugia,"Rastelli, Giovanni Bernardino","2215_sacrobosco_sfera_1575_p38,365,1381,676,686.jpg"
3469,-3.2331328,-29.810339,1965,1574,Venice,Company Heirs of Girolamo Scoto,"1965_vinet_sphaera_1574_p83,310,1428,728,711.jpg"
3470,-35.724346,20.377106,1727,1567,Valladolid,"Ghemart, Adrián","1727_sacrobosco_sphaera_1567_p20,890,528,642,614.jpg"
3471,-0.8393105,76.43907,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p126,2513,5256,533,557.jpg"
3472,55.711792,-34.367973,1778,1598,Venice,"Percacino, Grazioso","1778_barozzi_cosmographia_1598_p383,81,1019,123,133.jpg"
3473,-31.204992,-36.07294,1816,1607,Lyon,Jacques du Creux a.k.a. Molliard,"1816_clavius_sphaeram_1607_p663,664,1153,877,893.jpg"
